"","date","95% lower bound","median","95% upper bound"
"226",2019-08-21,0.125989128575748,0.224968525792844,0.319492697629339
"227",2019-08-22,-0.0210619544219242,0.0728718091913575,0.157770629125465
"228",2019-08-23,-0.240557099948849,-0.160946363197921,-0.0819365985405342
"229",2019-08-24,-0.26873785963605,-0.198330540978904,-0.12896317073923
"230",2019-08-25,-0.236812117393113,-0.15596157607574,-0.0790825852370785
"231",2019-08-26,-0.138561293764559,-0.0645544503126039,0.00284368661170517
"232",2019-08-27,-0.0527451622575281,0.0251291695303437,0.103909088935052
"233",2019-08-28,0.0133762742103949,0.0838893891086179,0.149838674448838
"234",2019-08-29,0.0647271161601706,0.133208711457542,0.196368756250883
"235",2019-08-30,0.0858862919523534,0.138666997264477,0.192891888715195
"236",2019-09-01,0.118879110216092,0.171910404909546,0.229155150988254
"237",2019-09-02,0.132424639970317,0.186787142557099,0.241552141107272
"238",2019-09-03,0.180987191768515,0.223932977796749,0.266121959070945
"239",2019-09-04,0.189372006909244,0.225967430441941,0.2638045909725
"240",2019-09-05,0.152816602103479,0.190962764504766,0.230448410561407
"241",2019-09-06,0.0886963933044091,0.143927949693674,0.194960757144692
"242",2019-09-07,0.0781933406101664,0.130570374549077,0.180013979705571
"243",2019-09-08,0.128851298940868,0.191690134569897,0.253977597685478
"244",2019-09-09,0.0724861089018056,0.13252240572629,0.195251202811735
"245",2019-09-10,0.0911677386454029,0.151394100566176,0.210519134977269
"246",2019-09-11,0.0941425123334613,0.15538322117354,0.214005636770546
"247",2019-09-12,0.139492864123298,0.198985127123523,0.259089142323779
"248",2019-09-13,0.191648543804716,0.245921909492831,0.301037734199161
"249",2019-09-14,0.151474261587918,0.207574354659848,0.263954967698151
"250",2019-09-15,0.242891679178677,0.294172147167069,0.346221637410623
"251",2019-09-16,0.363425188134261,0.413665344531982,0.458504027329825
"252",2019-09-17,0.358622098606236,0.40600775841044,0.451879547618155
"253",2019-09-18,0.216233078077917,0.274479554264886,0.335846117275052
"254",2019-09-19,0.10247014332405,0.159500544127856,0.210751835599659
"255",2019-09-20,0.125418449449987,0.183879072156218,0.238095297725625
"256",2019-09-21,0.066587273011621,0.156768231083855,0.224531657014502
"257",2019-09-22,-0.21308125028444,-0.129413937926731,-0.0584636862471287
"258",2019-09-23,-0.400437940392485,-0.325951374586579,-0.249443241815397
"259",2019-09-24,-0.370100992730804,-0.30994848725186,-0.249364367953887
"260",2019-09-25,-0.24877421976954,-0.196543159210137,-0.145526395837854
"261",2019-09-26,-0.0223918453193438,0.0244964916470483,0.0765007301271031
"262",2019-09-27,-0.132096260061107,-0.0861750854083173,-0.0373392149234148
"263",2019-09-28,0.0383739263944691,0.0829373869621074,0.12831714106192
"264",2019-09-29,0.210224752079885,0.263795100983709,0.309458228348425
"265",2019-10-01,0.333512959460501,0.38902104161354,0.432966821970438
"266",2019-10-02,0.325478837233753,0.37403660601034,0.418190477079295
"267",2019-10-03,0.313448477842733,0.357418557667809,0.397614861862166
"268",2019-10-04,0.19866431713897,0.251070711351039,0.303429228714179
"269",2019-10-05,0.256061086081509,0.301624972944137,0.347708116564205
"270",2019-10-06,0.299593036091954,0.346618107853062,0.391029153552134
"271",2019-10-07,0.162872844289941,0.234737348841631,0.29855735711706
"272",2019-10-08,0.159704710227111,0.221767081725362,0.279749628588219
"273",2019-10-09,0.0482535042627249,0.100162189132256,0.156596128815237
"274",2019-10-10,0.00698134073939749,0.062579887391656,0.119131038972829
"275",2019-10-11,-0.221983322886131,-0.162778929569423,-0.0970998088912301
"276",2019-10-12,-0.429566587857643,-0.368639913119371,-0.294500860893511
"277",2019-10-13,-0.534859530562395,-0.481005324068221,-0.41103982148879
"278",2019-10-14,-0.58030105479846,-0.536233260677625,-0.477840911078007
"279",2019-10-15,-0.512391927526973,-0.478491239548575,-0.440006533847871
"280",2019-10-16,-0.196677796267023,-0.164247978076368,-0.122673190896401
"281",2019-10-17,0.00374874468754494,0.0608535835349435,0.119908774514371
"282",2019-10-18,0.0778400888867413,0.140643588181819,0.201630273678457
"283",2019-10-19,0.115244410978048,0.174511247991571,0.234526743518449
"284",2019-10-20,0.204176709457139,0.262463390804184,0.316550966348849
"285",2019-10-21,0.208986908874693,0.269616969993792,0.331030531208375
"286",2019-10-22,0.176749371329219,0.229344563002077,0.284006955106075
"287",2019-10-23,-0.0919341586429308,-0.0408891404035036,0.00671607838605775
"288",2019-10-24,-0.294843299541525,-0.237796253087708,-0.181590844106122
"289",2019-10-25,-0.390008796422095,-0.340416668017335,-0.284861141881627
"290",2019-10-26,-0.19205742231438,-0.171912524500377,-0.151011750889302
